INV_ID,INV_NO,ANC_NUM,INV_CATL_NO,CATL_MODELE,MARQ,DATE_INSPECTION,CE_NO,ELEMENT,CATEGORIE,COULEUR,MATERIAU,CONDITION,INTERVENTION,EMPL_X,EMPL_Y,EMPL_Z,TERRITOIRE,STATUT,BASE,ANCRAGE,PARC,AIRE,EMPL_ID,ORDRE_AFFICHAGE,LONG,LAT
1553886,INV-1553886,1204,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-09,61,Support vélo SUV,Support vélo,,,,,295140.714,5043972.793,0,26;,Actif,NON,,JARRY,,1545550,2,-73.623677,45.535604
1553887,INV-1553887,1166,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294896.816,5043840.059,0,26;,Actif,NON,,JARRY,,1545551,2,-73.626797,45.534406
1553888,INV-1553888,1165,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294898.039,5043842.757,0,26;,Actif,NON,,JARRY,,1545552,2,-73.626781,45.53443
1553889,INV-1553889,1046,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294633.281,5044104.412,0,26;,Actif,NON,,JARRY,,1545553,2,-73.630177,45.536781
1553890,INV-1553890,1018,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294658.086,5044136.743,0,26;,Actif,NON,,JARRY,,1545554,2,-73.62986,45.537072
1553891,INV-1553891,5097,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294645.547,5043884.866,0,26;,Actif,NON,,JARRY,,1545555,2,-73.630015,45.534806
1553892,INV-1553892,5093,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294642.513,5043800.588,0,26;,Actif,NON,,JARRY,,1545556,2,-73.630052,45.534047
1554466,INV-1554466,997,693,24,Support à bicyclettes,2009-09-03,61,Support vélo SUV,Support vélo,,,,,299106.215,5042984.175,0,22;,Actif,NON,,LA FONTAINE,,1546130,2,-73.572891,45.526752
1554467,INV-1554467,5336,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,,61,Support vélo SUV,Support vélo,,,,,299560.673,5043141.479,0,22;,Actif,NON,,LA FONTAINE,,1546131,2,-73.567075,45.528171
1554468,INV-1554468,5395,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,,61,Support vélo SUV,Support vélo,,,,,299356.664,5042824.423,0,22;,Actif,NON,,LA FONTAINE,,1546132,2,-73.569683,45.525316
1554469,INV-1554469,989,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299273.456,5042784.265,0,22;,Actif,NON,,LA FONTAINE,,1546133,2,-73.570748,45.524954
1554470,INV-1554470,3105,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299272.043,5042784.886,0,22;,Actif,NON,,LA FONTAINE,,1546134,2,-73.570766,45.52496
1554471,INV-1554471,3107,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299275.682,5042787.704,0,22;,Actif,NON,,LA FONTAINE,,1546135,2,-73.57072,45.524985
1554472,INV-1554472,3109,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299276.831,5042787.062,0,22;,Actif,NON,,LA FONTAINE,,1546136,2,-73.570705,45.524979
1554473,INV-1554473,3111,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299283.515,5042803.046,0,22;,Actif,NON,,LA FONTAINE,,1546137,2,-73.57062,45.525123
1554474,INV-1554474,5399,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),,61,Support vélo SUV,Support vélo,,,,,299367.654,5042791.833,0,22;,Actif,NON,,LA FONTAINE,,1546138,2,-73.569542,45.525023
1554475,INV-1554475,5398,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),,61,Support vélo SUV,Support vélo,,,,,299369.677,5042792.905,0,22;,Actif,NON,,LA FONTAINE,,1546139,2,-73.569516,45.525033
1554476,INV-1554476,5397,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),,61,Support vélo SUV,Support vélo,,,,,299360.801,5042809.125,0,22;,Actif,NON,,LA FONTAINE,,1546140,2,-73.56963,45.525179
1554477,INV-1554477,5396,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),,61,Support vélo SUV,Support vélo,,,,,299363.538,5042804.031,0,22;,Actif,NON,,LA FONTAINE,,1546141,2,-73.569595,45.525133
1554478,INV-1554478,5368,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),,61,Support vélo SUV,Support vélo,,,,,299274.04,5043239.692,0,22;,Actif,NON,,LA FONTAINE,,1546142,2,-73.570746,45.529052
1554479,INV-1554479,2439,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-01,61,Support vélo SUV,Support vélo,,,,,299757.803,5042977.787,0,22;,Actif,NON,,LA FONTAINE,,1546143,2,-73.56455,45.526699
1554480,INV-1554480,901,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299733.381,5043023.421,0,22;,Actif,NON,,LA FONTAINE,,1546144,2,-73.564863,45.52711
1554481,INV-1554481,828,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299239.526,5043127.896,0,22;,Actif,NON,,LA FONTAINE,,1546145,2,-73.571186,45.528046
1554482,INV-1554482,827,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299235.974,5043130.202,0,22;,Actif,NON,,LA FONTAINE,,1546146,2,-73.571232,45.528067
1554483,INV-1554483,826,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299230.906,5043134.936,0,22;,Actif,NON,,LA FONTAINE,,1546147,2,-73.571297,45.528109
1554484,INV-1554484,4384,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,Acier,,,290727.971,5032026.122,0,22;,Actif,NON,,LA FONTAINE,,1546148,2,-73.679835,45.428028
1554485,INV-1554485,4380,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,Acier,,,290816.593,5032015.424,0,22;,Actif,NON,,LA FONTAINE,,1546149,2,-73.678702,45.427933
1554486,INV-1554486,4377,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,Acier,,,291027.015,5031998.091,0,22;,Actif,NON,,LA FONTAINE,,1546150,2,-73.676012,45.427781
1554487,INV-1554487,5433,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,299357.348,5043006.401,0,22;,Actif,NON,,LA FONTAINE,,1546151,2,-73.569677,45.526954
1554488,INV-1554488,5382,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,299343.283,5043000.086,0,22;,Actif,NON,,LA FONTAINE,,1546152,2,-73.569857,45.526897
1554489,INV-1554489,5381,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,299338.325,5042992.026,0,22;,Actif,NON,,LA FONTAINE,,1546153,2,-73.56992,45.526824
1554490,INV-1554490,3121,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299312.624,5042819.837,0,22;,Actif,NON,,LA FONTAINE,,1546154,2,-73.570247,45.525275
1554491,INV-1554491,3120,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299311.578,5042822.191,0,22;,Actif,NON,,LA FONTAINE,,1546155,2,-73.570261,45.525296
1554492,INV-1554492,3119,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299312.098,5042821.091,0,22;,Actif,NON,,LA FONTAINE,,1546156,2,-73.570254,45.525286
1554493,INV-1554493,3118,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299307.706,5042817.093,0,22;,Actif,NON,,LA FONTAINE,,1546157,2,-73.57031,45.52525
1554494,INV-1554494,3117,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299306.394,5042819.336,0,22;,Actif,NON,,LA FONTAINE,,1546158,2,-73.570327,45.52527
1554495,INV-1554495,3116,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299307.108,5042818.275,0,22;,Actif,NON,,LA FONTAINE,,1546159,2,-73.570318,45.52526
1554496,INV-1554496,3114,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299287.513,5042806.39,0,22;,Actif,NON,,LA FONTAINE,,1546160,2,-73.570568,45.525153
1554497,INV-1554497,3113,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299289.128,5042804.618,0,22;,Actif,NON,,LA FONTAINE,,1546161,2,-73.570548,45.525137
1554498,INV-1554498,3112,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299285.321,5042801.061,0,22;,Actif,NON,,LA FONTAINE,,1546162,2,-73.570596,45.525105
1554499,INV-1554499,3110,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299284.47,5042802.028,0,22;,Actif,NON,,LA FONTAINE,,1546163,2,-73.570607,45.525114
1554500,INV-1554500,3108,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299274.29,5042788.42,0,22;,Actif,NON,,LA FONTAINE,,1546164,2,-73.570738,45.524992
1554501,INV-1554501,3106,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-03,61,Support vélo SUV,Support vélo,,,,,299274.86,5042783.386,0,22;,Actif,NON,,LA FONTAINE,,1546165,2,-73.57073,45.524946
1554502,INV-1554502,2466,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-01,61,Support vélo SUV,Support vélo,,,,,299570.996,5043139.393,0,22;,Actif,NON,,LA FONTAINE,,1546166,2,-73.566943,45.528152
1554503,INV-1554503,5432,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,,61,Support vélo SUV,Support vélo,,,,,299355.012,5043007.308,0,22;,Actif,NON,,LA FONTAINE,,1546167,2,-73.569707,45.526962
1554504,INV-1554504,5332,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,,61,Support vélo SUV,Support vélo,,,,,299539.217,5043114.302,0,22;,Actif,NON,,LA FONTAINE,,1546168,2,-73.56735,45.527926
1555103,INV-1555103,4095,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-10-14,61,Support vélo SUV,Support vélo,,Acier,,,297958.333,5041468.04,0,20;,Actif,NON,,MONT-ROYAL,,1546767,2,-73.587565,45.513099
1555104,INV-1555104,5185,1195,Modèle à valider,Support à bicyclettes à valider,,61,Support vélo SUV,Support vélo,,,,,297130.193,5040083.78,0,20;,Actif,NON,,MONT-ROYAL,,1546768,2,-73.598143,45.500634
1555105,INV-1555105,3971,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297627.651,5041141.142,0,20;,Actif,NON,,MONT-ROYAL,,1546769,2,-73.591793,45.510154
1555106,INV-1555106,3970,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297628.594,5041140.442,0,20;,Actif,NON,,MONT-ROYAL,,1546770,2,-73.591781,45.510147
1555107,INV-1555107,3969,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297630.245,5041139.215,0,20;,Actif,NON,,MONT-ROYAL,,1546771,2,-73.59176,45.510136
1555108,INV-1555108,3968,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297632.037,5041137.884,0,20;,Actif,NON,,MONT-ROYAL,,1546772,2,-73.591737,45.510124
1555109,INV-1555109,3893,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297913.394,5040427.844,0,20;,Actif,NON,,MONT-ROYAL,,1546773,2,-73.588126,45.503738
1555110,INV-1555110,5217,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),,61,Support vélo SUV,Support vélo,,,,,297494.896,5040156.988,0,20;,Actif,NON,,MONT-ROYAL,,1546774,2,-73.593477,45.501296
1555111,INV-1555111,5216,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),,61,Support vélo SUV,Support vélo,,,,,297494.169,5040155.258,0,20;,Actif,NON,,MONT-ROYAL,,1546775,2,-73.593487,45.501281
1555112,INV-1555112,4303,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-10-14,61,Support vélo SUV,Support vélo,,,,,298174.586,5041597.977,0,20;,Actif,NON,,MONT-ROYAL,,1546776,2,-73.584799,45.51427
1555113,INV-1555113,4278,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-10-14,61,Support vélo SUV,Support vélo,,,,,297994.567,5040504.581,0,20;,Actif,NON,,MONT-ROYAL,,1546777,2,-73.587088,45.504429
1555114,INV-1555114,4011,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297901.463,5040435.128,0,20;,Actif,NON,,MONT-ROYAL,,1546778,2,-73.588279,45.503803
1555115,INV-1555115,4010,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297902.762,5040434.695,0,20;,Actif,NON,,MONT-ROYAL,,1546779,2,-73.588262,45.5038
1555116,INV-1555116,4009,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297904.494,5040434.176,0,20;,Actif,NON,,MONT-ROYAL,,1546780,2,-73.58824,45.503795
1555117,INV-1555117,4008,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297906.313,5040433.569,0,20;,Actif,NON,,MONT-ROYAL,,1546781,2,-73.588217,45.50379
1555118,INV-1555118,4007,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297908.132,5040432.963,0,20;,Actif,NON,,MONT-ROYAL,,1546782,2,-73.588193,45.503784
1555119,INV-1555119,4006,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297909.777,5040432.184,0,20;,Actif,NON,,MONT-ROYAL,,1546783,2,-73.588172,45.503777
1555120,INV-1555120,4005,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297911.336,5040431.145,0,20;,Actif,NON,,MONT-ROYAL,,1546784,2,-73.588152,45.503768
1555121,INV-1555121,4004,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297912.635,5040429.672,0,20;,Actif,NON,,MONT-ROYAL,,1546785,2,-73.588136,45.503754
1555122,INV-1555122,3972,1194,"24,09","Support à bicyclettes ""victorien""",2009-10-14,61,Support vélo SUV,Support vélo,,,,,297626.604,5041141.92,0,20;,Actif,NON,,MONT-ROYAL,,1546786,2,-73.591806,45.510161
1555123,INV-1555123,3894,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-10-14,61,Support vélo SUV,Support vélo,,,,,297917.011,5040429.929,0,20;,Actif,NON,,MONT-ROYAL,,1546787,2,-73.58808,45.503757
1555124,INV-1555124,4277,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-10-14,61,Support vélo SUV,Support vélo,,,,,297993.117,5040502.34,0,20;,Actif,NON,,MONT-ROYAL,,1546788,2,-73.587107,45.504409
1555452,INV-1555452,1782,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-08-01,61,Support vélo SUV,Support vélo,,,,,300500.796,5046832.65,0,25;,Actif,NON,,MAISONNEUVE,,1547116,2,-73.555072,45.561392
1555453,INV-1555453,1788,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-08-01,61,Support vélo SUV,Support vélo,,,,,300467.444,5046847.276,0,25;,Actif,NON,,MAISONNEUVE,,1547117,2,-73.555499,45.561523
1555454,INV-1555454,1789,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-08-01,61,Support vélo SUV,Support vélo,,,,,300473.615,5046852.12,0,25;,Actif,NON,,MAISONNEUVE,,1547118,2,-73.55542,45.561567
1555455,INV-1555455,2034,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-08-01,61,Support vélo SUV,Support vélo,,,,,299383.01,5047210.67,0,25;,Actif,NON,,MAISONNEUVE,,1547119,2,-73.569395,45.564785
1555456,INV-1555456,2010,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-08-01,61,Support vélo SUV,Support vélo,,,,,299735.809,5047599.872,0,25;,Actif,NON,,MAISONNEUVE,,1547120,2,-73.564879,45.56829
1555457,INV-1555457,1992,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-08-01,61,Support vélo SUV,Support vélo,,,,,300143.298,5047382.846,0,25;,Actif,NON,,MAISONNEUVE,,1547121,2,-73.559657,45.56634
1555458,INV-1555458,1828,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),2009-08-01,61,Support vélo SUV,Support vélo,,,,,300499.37,5046869.666,0,25;,Actif,NON,,MAISONNEUVE,,1547122,2,-73.555091,45.561725
1555459,INV-1555459,3323,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-08-01,61,Support vélo SUV,Support vélo,,,,,300325.42,5046829.624,0,25;,Actif,NON,,MAISONNEUVE,,1547123,2,-73.557318,45.561363
1555460,INV-1555460,1969,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-08-01,61,Support vélo SUV,Support vélo,,,,,300530.296,5047253.183,0,25;,Actif,NON,,MAISONNEUVE,,1547124,2,-73.554698,45.565176
1555461,INV-1555461,2310,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-08-01,61,Support vélo SUV,Support vélo,,,,,300383.231,5047681.686,0,25;,Actif,NON,,MAISONNEUVE,,1547125,2,-73.556586,45.569031
1555462,INV-1555462,1790,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-08-01,61,Support vélo SUV,Support vélo,,,,,300482.949,5046859.027,0,25;,Actif,NON,,MAISONNEUVE,,1547126,2,-73.555301,45.561629
1555784,INV-1555784,4786,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-03-23,61,Support vélo SUV,Support vélo,,,,,304041.594,5051154.596,0,23;,Actif,NON,,PARC DE LA PROMENADE-BELLERIVE,,1547448,2,-73.509722,45.600295
1555785,INV-1555785,5165,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-03-23,61,Support vélo SUV,Support vélo,,,,,304060.7,5050592.087,0,23;,Actif,NON,,PARC DE LA PROMENADE-BELLERIVE,,1547449,2,-73.509476,45.595233
1555786,INV-1555786,4675,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-03-23,61,Support vélo SUV,Support vélo,,,,,304096.185,5050567.64,0,23;,Actif,NON,,PARC DE LA PROMENADE-BELLERIVE,,1547450,2,-73.509021,45.595013
1555787,INV-1555787,4821,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-03-23,61,Support vélo SUV,Support vélo,,,,,304211.289,5052230.823,0,23;,Actif,NON,,PARC DE LA PROMENADE-BELLERIVE,,1547451,2,-73.507548,45.609979
1555788,INV-1555788,4674,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-03-23,61,Support vélo SUV,Support vélo,,,,,304094.797,5050571.073,0,23;,Actif,NON,,PARC DE LA PROMENADE-BELLERIVE,,1547452,2,-73.509039,45.595044
1555789,INV-1555789,4747,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-03-23,61,Support vélo SUV,Support vélo,,,,,304053.545,5051651.471,0,23;,Actif,NON,,PARC DE LA PROMENADE-BELLERIVE,,1547453,2,-73.509569,45.604766
1555866,INV-1555866,2278,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-05-05,61,Support vélo SUV,Support vélo,,Acier,,,296653.342,5053347.082,0,19;,Actif,NON,,RUISSEAU-DE MONTIGNY et îles Rochon Gagné Lapierre,,1547530,2,-73.604466,45.619976
1555867,INV-1555867,2258,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-05-05,61,Support vélo SUV,Support vélo,,,,,296262.219,5054017.46,0,19;,Actif,NON,,RUISSEAU-DE MONTIGNY et îles Rochon Gagné Lapierre,,1547531,2,-73.609493,45.626003
1555868,INV-1555868,2266,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-05-05,61,Support vélo SUV,Support vélo,,,,,296380.019,5053611.174,0,19;,Actif,NON,,RUISSEAU-DE MONTIGNY et îles Rochon Gagné Lapierre,,1547532,2,-73.607975,45.622349
1556071,INV-1556071,7319,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,303531.758,5061831.625,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547735,2,-73.516285,45.696368
1556072,INV-1556072,7320,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,303535.396,5061832.904,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547736,2,-73.516238,45.696379
1556073,INV-1556073,7396,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),2011-08-29,61,Support vélo SUV,Support vélo,,Acier,,,303060.3,5061068.382,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547737,2,-73.522336,45.689499
1556074,INV-1556074,6681,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,304222.918,5060021.411,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547738,2,-73.507408,45.68008
1556075,INV-1556075,7394,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),2011-08-29,61,Support vélo SUV,Support vélo,,,,,303161.749,5060940.581,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547739,2,-73.521033,45.68835
1556076,INV-1556076,6752,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,302982.43,5060938.07,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547740,2,-73.523335,45.688326
1556077,INV-1556077,6751,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,302981.986,5060936.81,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547741,2,-73.523341,45.688315
1556078,INV-1556078,6733,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,302994.555,5060935.886,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547742,2,-73.52318,45.688307
1556079,INV-1556079,6732,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,302992.929,5060935.634,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547743,2,-73.523201,45.688305
1556080,INV-1556080,6731,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,302991.103,5060935.145,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547744,2,-73.523224,45.6883
1556081,INV-1556081,6697,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,304204.727,5060055.316,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547745,2,-73.507641,45.680385
1556082,INV-1556082,6696,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,304204.788,5060056.916,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547746,2,-73.507641,45.6804
1556083,INV-1556083,6683,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,304225.363,5060021.068,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547747,2,-73.507377,45.680077
1556084,INV-1556084,6682,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,304224.04,5060021.323,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547748,2,-73.507394,45.68008
1556085,INV-1556085,6680,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,304221.512,5060021.567,0,19;,Actif,NON,,POINTE-AUX-PRAIRIES,,1547749,2,-73.507426,45.680082
1556283,INV-1556283,3426,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-05-04,61,Support vélo SUV,Support vélo,,,,,301389.276,5040531.789,0,20;,Actif,NON,,PARC DE LA CITÉ-DU-HAVRE,,1547947,2,-73.543647,45.504699
1556284,INV-1556284,3457,1195,Modèle à valider,Support à bicyclettes à valider,2009-05-04,61,Support vélo SUV,Support vélo,,,,,301398.363,5040631.268,0,20;,Actif,NON,,PARC DE LA CITÉ-DU-HAVRE,,1547948,2,-73.543531,45.505594
1556285,INV-1556285,3458,1195,Modèle à valider,Support à bicyclettes à valider,2009-05-04,61,Support vélo SUV,Support vélo,,,,,301397.123,5040637.391,0,20;,Actif,NON,,PARC DE LA CITÉ-DU-HAVRE,,1547949,2,-73.543547,45.505649
1556286,INV-1556286,3456,1195,Modèle à valider,Support à bicyclettes à valider,2009-05-04,61,Support vélo SUV,Support vélo,,,,,301399.181,5040616.833,0,20;,Actif,NON,,PARC DE LA CITÉ-DU-HAVRE,,1547950,2,-73.543521,45.505464
1556287,INV-1556287,3096,1195,Modèle à valider,Support à bicyclettes à valider,2009-05-04,61,Support vélo SUV,Support vélo,,,,,301443.644,5040857.892,0,20;,Actif,NON,,PARC DE LA CITÉ-DU-HAVRE,,1547951,2,-73.542953,45.507634
1556499,INV-1556499,3697,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-10-07,61,Support vélo SUV,Support vélo,,,,,298197.008,5041714.265,0,22;,Actif,NON,,JEANNE-MANCE,,1548163,2,-73.584514,45.515317
1556500,INV-1556500,5129,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-10-07,61,Support vélo SUV,Support vélo,,,,,298009.505,5041982.452,0,22;,Actif,NON,,JEANNE-MANCE,,1548164,2,-73.586918,45.517728
1556501,INV-1556501,5201,1195,Modèle à valider,Support à bicyclettes à valider,,61,Support vélo SUV,Support vélo,,,,,298111.869,5041925.307,0,22;,Actif,NON,,JEANNE-MANCE,,1548165,2,-73.585607,45.517215
